id,country,code,zone,rate
13112,POLAND ,48542606,11,400
13113,POLAND ,48542607,11,400
13114,POLAND ,48542608,11,400
13115,POLAND ,48542650,11,400
13116,POLAND ,48542651,11,400
13117,POLAND ,48542652,11,400
13118,POLAND ,48542653,11,400
13119,POLAND ,48542654,11,400
13120,POLAND ,48542655,11,400
13121,POLAND ,48542656,11,400
13122,POLAND ,48542657,11,400
13123,POLAND ,48542700,11,400
13124,POLAND ,48542701,11,400
13125,POLAND ,48542702,11,400
13126,POLAND ,48542703,11,400
13127,POLAND ,48542704,11,400
13128,POLAND ,48542705,11,400
13129,POLAND ,48542706,11,400
13130,POLAND ,48542707,11,400
13131,POLAND ,48542708,11,400
13132,POLAND ,48542720,11,400
13133,POLAND ,48542721,11,400
13134,POLAND ,48542722,11,400
13135,POLAND ,48542723,11,400
13136,POLAND ,48542724,11,400
13137,POLAND ,48542730,11,400
13138,POLAND ,48542731,11,400
13139,POLAND ,48542732,11,400
13140,POLAND ,48542733,11,400
13141,POLAND ,48542734,11,400
13142,POLAND ,48542741,11,400
13143,POLAND ,48542742,11,400
13144,POLAND ,48542743,11,400
13145,POLAND ,48542745,11,400
13146,POLAND ,48542746,11,400
13147,POLAND ,48542747,11,400
13148,POLAND ,48542892,11,400
13149,POLAND ,48542893,11,400
13150,POLAND ,48542894,11,400
13151,POLAND ,48542895,11,400
13152,POLAND ,48542896,11,400
13153,POLAND ,48542897,11,400
13154,POLAND ,48542898,11,400
13155,POLAND ,48542899,11,400
13156,POLAND ,48564510,11,400
13157,POLAND ,48564511,11,400
13158,POLAND ,48564512,11,400
13159,POLAND ,48564513,11,400
13160,POLAND ,48564514,11,400
13161,POLAND ,48564515,11,400
13162,POLAND ,48564516,11,400
13163,POLAND ,48564517,11,400
13164,POLAND ,48564582,11,400
13165,POLAND ,48564583,11,400
13166,POLAND ,48564584,11,400
13167,POLAND ,48564585,11,400
13168,POLAND ,48564610,11,400
13169,POLAND ,48564611,11,400
13170,POLAND ,48564612,11,400
13171,POLAND ,48564613,11,400
13172,POLAND ,48564615,11,400
13173,POLAND ,48564616,11,400
13174,POLAND ,48564617,11,400
13175,POLAND ,48564618,11,400
13176,POLAND ,48564619,11,400
13177,POLAND ,48564660,11,400
13178,POLAND ,48564661,11,400
13179,POLAND ,48564662,11,400
13180,POLAND ,48564663,11,400
13181,POLAND ,48564664,11,400
13182,POLAND ,48564665,11,400
13183,POLAND ,48564668,11,400
13184,POLAND ,48564669,11,400
13185,POLAND ,48564730,11,400
13186,POLAND ,48566200,11,400
13187,POLAND ,48566372,11,400
13188,POLAND ,48566373,11,400
13189,POLAND ,48566374,11,400
13190,POLAND ,48566375,11,400
13191,POLAND ,48566376,11,400
13192,POLAND ,48566377,11,400
13193,POLAND ,48566378,11,400
13194,POLAND ,48566379,11,400
13195,POLAND ,48566530,11,400
13196,POLAND ,48566531,11,400
13197,POLAND ,48566532,11,400
13198,POLAND ,48566533,11,400
13199,POLAND ,48566538,11,400
13200,POLAND ,48566539,11,400
13201,POLAND ,48566561,11,400
13202,POLAND ,48566562,11,400
13203,POLAND ,48566563,11,400
13204,POLAND ,48566564,11,400
13205,POLAND ,48566565,11,400
13206,POLAND ,48566770,11,400
13207,POLAND ,48566771,11,400
13208,POLAND ,48566772,11,400
13209,POLAND ,48566773,11,400
13210,POLAND ,48566774,11,400
13211,POLAND ,48566775,11,400
13212,POLAND ,48566776,11,400
13213,POLAND ,48566777,11,400
13214,POLAND ,48566778,11,400
13215,POLAND ,48566790,11,400
13216,POLAND ,48566791,11,400
13217,POLAND ,48566792,11,400
13218,POLAND ,48566797,11,400
13219,POLAND ,48566798,11,400
13220,POLAND ,48566799,11,400
13221,POLAND ,48566820,11,400
13222,POLAND ,48566821,11,400
13223,POLAND ,48566822,11,400
13224,POLAND ,48566823,11,400
13225,POLAND ,48566824,11,400
13226,POLAND ,48566825,11,400
13227,POLAND ,48566826,11,400
13228,POLAND ,48566827,11,400
13229,POLAND ,48566829,11,400
13230,POLAND ,48566832,11,400
13231,POLAND ,48566833,11,400
13232,POLAND ,48566834,11,400
13233,POLAND ,48566835,11,400
13234,POLAND ,48566836,11,400
13235,POLAND ,48566837,11,400
13236,POLAND ,48566838,11,400
13237,POLAND ,48566839,11,400
13238,POLAND ,48566840,11,400
13239,POLAND ,48566841,11,400
13240,POLAND ,48566842,11,400
13241,POLAND ,48566843,11,400
13242,POLAND ,48566844,11,400
13243,POLAND ,48566849,11,400
13244,POLAND ,48566890,11,400
13245,POLAND ,48566891,11,400
13246,POLAND ,48566892,11,400
13247,POLAND ,48566893,11,400
13248,POLAND ,48566894,11,400
13249,POLAND ,48566895,11,400
13250,POLAND ,48566896,11,400
13251,POLAND ,48566897,11,400
13252,POLAND ,48566899,11,400
13253,POLAND ,48586210,11,400
13254,POLAND ,48586211,11,400
13255,POLAND ,48586212,11,400
13256,POLAND ,48586214,11,400
13257,POLAND ,48586216,11,400
13258,POLAND ,48586217,11,400
13259,POLAND ,48586218,11,400
13260,POLAND ,48586219,11,400
13261,POLAND ,48586270,11,400
13262,POLAND ,48586271,11,400
13263,POLAND ,48586272,11,400
13264,POLAND ,48586273,11,400
13265,POLAND ,48586275,11,400
13266,POLAND ,48586276,11,400
13267,POLAND ,48586277,11,400
13268,POLAND ,48586278,11,400
13269,POLAND ,48586279,11,400
13270,POLAND ,48586760,11,400
13271,POLAND ,48586761,11,400
13272,POLAND ,48586762,11,400
13273,POLAND ,48586763,11,400
13274,POLAND ,48586764,11,400
13275,POLAND ,48586765,11,400
13276,POLAND ,48586766,11,400
13277,POLAND ,48586768,11,400
13278,POLAND ,48586769,11,400
13279,POLAND ,48598130,11,400
13280,POLAND ,48598131,11,400
13281,POLAND ,48598132,11,400
13282,POLAND ,48614154,11,400
13283,POLAND ,48614156,11,400
13284,POLAND ,48614770,11,400
13285,POLAND ,48614775,11,400
13286,POLAND ,48614777,11,400
13287,POLAND ,48614778,11,400
13288,POLAND ,48614779,11,400
13289,POLAND ,48655231,11,400
13290,POLAND ,48655270,11,400
13291,POLAND ,48655271,11,400
13292,POLAND ,48655279,11,400
13293,POLAND ,48655350,11,400
13294,POLAND ,48655359,11,400
13295,POLAND ,48655370,11,400
13296,POLAND ,48655371,11,400
13297,POLAND ,48655372,11,400
13298,POLAND ,48655373,11,400
13299,POLAND ,48655374,11,400
13300,POLAND ,48655379,11,400
13301,POLAND ,48655380,11,400
13302,POLAND ,48655385,11,400
13303,POLAND ,48655386,11,400
13304,POLAND ,48655387,11,400
13305,POLAND ,48655388,11,400
13306,POLAND ,48655389,11,400
13307,POLAND ,48655410,11,400
13308,POLAND ,48655417,11,400
13309,POLAND ,48655418,11,400
13310,POLAND ,48655419,11,400
13311,POLAND ,48655510,11,400
13312,POLAND ,48655511,11,400
13313,POLAND ,48655512,11,400
13314,POLAND ,48655513,11,400
13315,POLAND ,48655514,11,400
13316,POLAND ,48655740,11,400
13317,POLAND ,48655741,11,400
13318,POLAND ,48655742,11,400
13319,POLAND ,48655743,11,400
13320,POLAND ,48655744,11,400
13321,POLAND ,48655745,11,400
13322,POLAND ,48655746,11,400
13323,POLAND ,48655747,11,400
13324,POLAND ,48656291,11,400
13325,POLAND ,48672850,11,400
13326,POLAND ,48672851,11,400
13327,POLAND ,48672852,11,400
13328,POLAND ,48672853,11,400
13329,POLAND ,48672854,11,400
13330,POLAND ,48672855,11,400
13331,POLAND ,48673082,11,400
13332,POLAND ,48683082,11,400
13333,POLAND ,48683670,11,400
13334,POLAND ,48683671,11,400
13335,POLAND ,48683672,11,400
13336,POLAND ,48683673,11,400
13337,POLAND ,48683674,11,400
13338,POLAND ,48683679,11,400
13339,POLAND ,48683890,11,400
13340,POLAND ,48683891,11,400
13341,POLAND ,48683892,11,400
13342,POLAND ,48683893,11,400
13343,POLAND ,48683894,11,400
13344,POLAND ,48713063,11,400
13345,POLAND ,48713066,11,400
13346,POLAND ,48713082,11,400
13347,POLAND ,48713083,11,400
13348,POLAND ,48713311,11,400
13349,POLAND ,48713861,11,400
13350,POLAND ,48713862,11,400
13351,POLAND ,48713863,11,400
13352,POLAND ,48713864,11,400
13353,POLAND ,48713865,11,400
13354,POLAND ,48748350,11,400
13355,POLAND ,48748820,11,400
13356,POLAND ,48748821,11,400
13357,POLAND ,48748822,11,400
13358,POLAND ,48748937,11,400
13359,POLAND ,48748938,11,400
13360,POLAND ,48748939,11,400
13361,POLAND ,48748940,11,400
13362,POLAND ,48757122,11,400
13363,POLAND ,48757123,11,400
13364,POLAND ,48757124,11,400
13365,POLAND ,48757125,11,400
13366,POLAND ,48757126,11,400
13367,POLAND ,48757140,11,400
13368,POLAND ,48757141,11,400
13369,POLAND ,48757172,11,400
13370,POLAND ,48757173,11,400
13371,POLAND ,48757174,11,400
13372,POLAND ,48757175,11,400
13373,POLAND ,48757176,11,400
13374,POLAND ,48757182,11,400
13375,POLAND ,48757183,11,400
13376,POLAND ,48757184,11,400
13377,POLAND ,48757185,11,400
13378,POLAND ,48757186,11,400
13379,POLAND ,48757230,11,400
13380,POLAND ,48757231,11,400
13381,POLAND ,48757232,11,400
13382,POLAND ,48757236,11,400
13383,POLAND ,48757240,11,400
13384,POLAND ,48757241,11,400
13385,POLAND ,48757242,11,400
13386,POLAND ,48757243,11,400
13387,POLAND ,48757244,11,400
13388,POLAND ,48757245,11,400
13389,POLAND ,48757248,11,400
13390,POLAND ,48757253,11,400
13391,POLAND ,48757254,11,400
13392,POLAND ,48757255,11,400
13393,POLAND ,48757300,11,400
13394,POLAND ,48757301,11,400
13395,POLAND ,48757302,11,400
13396,POLAND ,48757303,11,400
13397,POLAND ,48757304,11,400
13398,POLAND ,48757350,11,400
13399,POLAND ,48757351,11,400
13400,POLAND ,48757352,11,400
13401,POLAND ,48757353,11,400
13402,POLAND ,48757354,11,400
13403,POLAND ,48757355,11,400
13404,POLAND ,48757356,11,400
13405,POLAND ,48757380,11,400
13406,POLAND ,48757381,11,400
13407,POLAND ,48757382,11,400
13408,POLAND ,48757383,11,400
13409,POLAND ,48757389,11,400
13410,POLAND ,48757410,11,400
13411,POLAND ,48757411,11,400
13412,POLAND ,48757412,11,400
13413,POLAND ,48757413,11,400
13414,POLAND ,48757414,11,400
13415,POLAND ,48757415,11,400
13416,POLAND ,48757419,11,400
13417,POLAND ,48757430,11,400
13418,POLAND ,48757431,11,400
13419,POLAND ,48757432,11,400
13420,POLAND ,48757450,11,400
13421,POLAND ,48757459,11,400
13422,POLAND ,48757620,11,400
13423,POLAND ,48757621,11,400
13424,POLAND ,48757622,11,400
13425,POLAND ,48757623,11,400
13426,POLAND ,48757650,11,400
13427,POLAND ,48757657,11,400
13428,POLAND ,48757658,11,400
13429,POLAND ,48757659,11,400
13430,POLAND ,48757740,11,400
13431,POLAND ,48757741,11,400
13432,POLAND ,48757742,11,400
13433,POLAND ,48757743,11,400
13434,POLAND ,48757760,11,400
13435,POLAND ,48757761,11,400
13436,POLAND ,48757769,11,400
13437,POLAND ,48757790,11,400
13438,POLAND ,48757791,11,400
13439,POLAND ,48757792,11,400
13440,POLAND ,48757793,11,400
13441,POLAND ,48757797,11,400
13442,POLAND ,48757798,11,400
13443,POLAND ,48757799,11,400
13444,POLAND ,48767124,11,400
13445,POLAND ,48767125,11,400
13446,POLAND ,48767126,11,400
13447,POLAND ,48767134,11,400
13448,POLAND ,48767135,11,400
13449,POLAND ,48767412,11,400
13450,POLAND ,48767413,11,400
13451,POLAND ,48767414,11,400
13452,POLAND ,48767415,11,400
13453,POLAND ,48767511,11,400
13454,POLAND ,48767512,11,400
13455,POLAND ,48768171,11,400
13456,POLAND ,48768172,11,400
13457,POLAND ,48768173,11,400
13458,POLAND ,48768174,11,400
13459,POLAND ,48768175,11,400
13460,POLAND ,48768177,11,400
13461,POLAND ,48768178,11,400
13462,POLAND ,48768180,11,400
13463,POLAND ,48768181,11,400
13464,POLAND ,48768183,11,400
13465,POLAND ,48768184,11,400
13466,POLAND ,48768185,11,400
13467,POLAND ,48768186,11,400
13468,POLAND ,48768187,11,400
13469,POLAND ,48768188,11,400
13470,POLAND ,48768189,11,400
13471,POLAND ,48768191,11,400
13472,POLAND ,48768192,11,400
13473,POLAND ,48768195,11,400
13474,POLAND ,48768196,11,400
13475,POLAND ,48768197,11,400
13476,POLAND ,48768198,11,400
13477,POLAND ,48768199,11,400
13478,POLAND ,48768320,11,400
13479,POLAND ,48768321,11,400
13480,POLAND ,48768322,11,400
13481,POLAND ,48768323,11,400
13482,POLAND ,48768325,11,400
13483,POLAND ,48768331,11,400
13484,POLAND ,48768332,11,400
13485,POLAND ,48768333,11,400
13486,POLAND ,48768334,11,400
13487,POLAND ,48768335,11,400
13488,POLAND ,48768336,11,400
13489,POLAND ,48768337,11,400
13490,POLAND ,48768338,11,400
13491,POLAND ,48768339,11,400
13492,POLAND ,48768363,11,400
13493,POLAND ,48768364,11,400
13494,POLAND ,48768365,11,400
13495,POLAND ,48768366,11,400
13496,POLAND ,48768367,11,400
13497,POLAND ,48768368,11,400
13498,POLAND ,48768369,11,400
13499,POLAND ,48768371,11,400
13500,POLAND ,48768372,11,400
13501,POLAND ,48768373,11,400
13502,POLAND ,48768381,11,400
13503,POLAND ,48768382,11,400
13504,POLAND ,48768383,11,400
13505,POLAND ,48768384,11,400
13506,POLAND ,48768388,11,400
13507,POLAND ,48768400,11,400
13508,POLAND ,48768401,11,400
13509,POLAND ,48768402,11,400
13510,POLAND ,48768403,11,400
13511,POLAND ,48768404,11,400
13512,POLAND ,48768405,11,400
13513,POLAND ,48768406,11,400
13514,POLAND ,48768408,11,400
13515,POLAND ,48768409,11,400
13516,POLAND ,48768410,11,400
13517,POLAND ,48768411,11,400
13518,POLAND ,48768412,11,400
13519,POLAND ,48768415,11,400
13520,POLAND ,48768416,11,400
13521,POLAND ,48768418,11,400
13522,POLAND ,48768419,11,400
13523,POLAND ,48768420,11,400
13524,POLAND ,48768421,11,400
13525,POLAND ,48768422,11,400
13526,POLAND ,48768423,11,400
13527,POLAND ,48768424,11,400
13528,POLAND ,48768425,11,400
13529,POLAND ,48768426,11,400
13530,POLAND ,48768427,11,400
13531,POLAND ,48768428,11,400
13532,POLAND ,48768430,11,400
13533,POLAND ,48768432,11,400
13534,POLAND ,48768433,11,400
13535,POLAND ,48768434,11,400
13536,POLAND ,48768435,11,400
13537,POLAND ,48768436,11,400
13538,POLAND ,48768437,11,400
13539,POLAND ,48768439,11,400
13540,POLAND ,48768481,11,400
13541,POLAND ,48768483,11,400
13542,POLAND ,48768484,11,400
13543,POLAND ,48768485,11,400
13544,POLAND ,48768486,11,400
13545,POLAND ,48768487,11,400
13546,POLAND ,48768488,11,400
13547,POLAND ,48768491,11,400
13548,POLAND ,48768493,11,400
13549,POLAND ,48768495,11,400
13550,POLAND ,48768497,11,400
13551,POLAND ,48768511,11,400
13552,POLAND ,48768512,11,400
13553,POLAND ,48768522,11,400
13554,POLAND ,48768523,11,400
13555,POLAND ,48768524,11,400
13556,POLAND ,48768525,11,400
13557,POLAND ,48768550,11,400
13558,POLAND ,48768551,11,400
13559,POLAND ,48768552,11,400
13560,POLAND ,48768553,11,400
13561,POLAND ,48768554,11,400
13562,POLAND ,48768560,11,400
13563,POLAND ,48768561,11,400
13564,POLAND ,48768562,11,400
13565,POLAND ,48768563,11,400
13566,POLAND ,48768564,11,400
13567,POLAND ,48768565,11,400
13568,POLAND ,48768566,11,400
13569,POLAND ,48768567,11,400
13570,POLAND ,48768568,11,400
13571,POLAND ,48768570,11,400
13572,POLAND ,48768572,11,400
13573,POLAND ,48768573,11,400
13574,POLAND ,48768574,11,400
13575,POLAND ,48768575,11,400
13576,POLAND ,48768580,11,400
13577,POLAND ,48768582,11,400
13578,POLAND ,48768584,11,400
13579,POLAND ,48768585,11,400
13580,POLAND ,48768586,11,400
13581,POLAND ,48768710,11,400
13582,POLAND ,48768711,11,400
13583,POLAND ,48768713,11,400
13584,POLAND ,48768717,11,400
13585,POLAND ,48768718,11,400
13586,POLAND ,48768719,11,400
13587,POLAND ,48768728,11,400
13588,POLAND ,48768738,11,400
13589,POLAND ,48768761,11,400
13590,POLAND ,48768763,11,400
13591,POLAND ,48768764,11,400
13592,POLAND ,48768765,11,400
13593,POLAND ,48768766,11,400
13594,POLAND ,48768767,11,400
13595,POLAND ,48768768,11,400
13596,POLAND ,48768770,11,400
13597,POLAND ,48768772,11,400
13598,POLAND ,48768773,11,400
13599,POLAND ,48768774,11,400
13600,POLAND ,48768775,11,400
13601,POLAND ,48768776,11,400
13602,POLAND ,48768778,11,400
13603,POLAND ,48768779,11,400
13604,POLAND ,48768871,11,400
13605,POLAND ,48768874,11,400
13606,POLAND ,48768878,11,400
13607,POLAND ,48774943,11,400
13608,POLAND ,48815012,11,400
13609,POLAND ,48815013,11,400
13610,POLAND ,48815014,11,400
13611,POLAND ,48815015,11,400
13612,POLAND ,48815016,11,400
13613,POLAND ,48815017,11,400
13614,POLAND ,48815018,11,400
13615,POLAND ,48815019,11,400
13616,POLAND ,48815020,11,400
13617,POLAND ,48815021,11,400
13618,POLAND ,48815022,11,400
13619,POLAND ,48815023,11,400
13620,POLAND ,48815024,11,400
13621,POLAND ,48815028,11,400
13622,POLAND ,48815029,11,400
13623,POLAND ,48815030,11,400
13624,POLAND ,48815031,11,400
13625,POLAND ,48815032,11,400
13626,POLAND ,48815033,11,400
13627,POLAND ,48815037,11,400
13628,POLAND ,48815038,11,400
13629,POLAND ,48815039,11,400
13630,POLAND ,48815046,11,400
13631,POLAND ,48815047,11,400
13632,POLAND ,48815048,11,400
13633,POLAND ,48815049,11,400
13634,POLAND ,48815111,11,400
13635,POLAND ,48815112,11,400
13636,POLAND ,48815113,11,400
13637,POLAND ,48815115,11,400
13638,POLAND ,48815116,11,400
13639,POLAND ,48815117,11,400
13640,POLAND ,48815118,11,400
13641,POLAND ,48815119,11,400
13642,POLAND ,48815161,11,400
13643,POLAND ,48815162,11,400
13644,POLAND ,48815163,11,400
13645,POLAND ,48815164,11,400
13646,POLAND ,48815165,11,400
13647,POLAND ,48815166,11,400
13648,POLAND ,48815213,11,400
13649,POLAND ,48815214,11,400
13650,POLAND ,48815215,11,400
13651,POLAND ,48815216,11,400
13652,POLAND ,48815217,11,400
13653,POLAND ,48815218,11,400
13654,POLAND ,48815219,11,400
13655,POLAND ,48815610,11,400
13656,POLAND ,48815611,11,400
13657,POLAND ,48815612,11,400
13658,POLAND ,48815613,11,400
13659,POLAND ,48815614,11,400
13660,POLAND ,48815615,11,400
13661,POLAND ,48815616,11,400
13662,POLAND ,48815620,11,400
13663,POLAND ,48815621,11,400
13664,POLAND ,48815622,11,400
13665,POLAND ,48815623,11,400
13666,POLAND ,48815624,11,400
13667,POLAND ,48815625,11,400
13668,POLAND ,48815628,11,400
13669,POLAND ,48815629,11,400
13670,POLAND ,48815658,11,400
13671,POLAND ,48815820,11,400
13672,POLAND ,48815821,11,400
13673,POLAND ,48815822,11,400
13674,POLAND ,48815823,11,400
13675,POLAND ,48817604,11,400
13676,POLAND ,48818200,11,400
13677,POLAND ,48818201,11,400
13678,POLAND ,48818202,11,400
13679,POLAND ,48818203,11,400
13680,POLAND ,48818204,11,400
13681,POLAND ,48818205,11,400
13682,POLAND ,48818206,11,400
13683,POLAND ,48818207,11,400
13684,POLAND ,48818220,11,400
13685,POLAND ,48818221,11,400
13686,POLAND ,48818222,11,400
13687,POLAND ,48818223,11,400
13688,POLAND ,48818224,11,400
13689,POLAND ,48818225,11,400
13690,POLAND ,48818226,11,400
13691,POLAND ,48818227,11,400
13692,POLAND ,48818230,11,400
13693,POLAND ,48818231,11,400
13694,POLAND ,48818232,11,400
13695,POLAND ,48818233,11,400
13696,POLAND ,48818234,11,400
13697,POLAND ,48818270,11,400
13698,POLAND ,48818271,11,400
13699,POLAND ,48818272,11,400
13700,POLAND ,48818273,11,400
13701,POLAND ,48818274,11,400
13702,POLAND ,48818275,11,400
13703,POLAND ,48818276,11,400
13704,POLAND ,48818277,11,400
13705,POLAND ,48818290,11,400
13706,POLAND ,48818291,11,400
13707,POLAND ,48818292,11,400
13708,POLAND ,48818293,11,400
13709,POLAND ,48818294,11,400
13710,POLAND ,48818295,11,400
13711,POLAND ,48818541,11,400
13712,POLAND ,48818542,11,400
13713,POLAND ,48818543,11,400
13714,POLAND ,48818544,11,400
13715,POLAND ,48818545,11,400
13716,POLAND ,48818546,11,400
13717,POLAND ,48818547,11,400
13718,POLAND ,48818548,11,400
13719,POLAND ,48818549,11,400
13720,POLAND ,48818573,11,400
13721,POLAND ,48818574,11,400
13722,POLAND ,48818575,11,400
13723,POLAND ,48818576,11,400
13724,POLAND ,48818577,11,400
13725,POLAND ,48818578,11,400
13726,POLAND ,48818591,11,400
13727,POLAND ,48818592,11,400
13728,POLAND ,48818593,11,400
13729,POLAND ,48818594,11,400
13730,POLAND ,48818595,11,400
13731,POLAND ,48818596,11,400
13732,POLAND ,48818661,11,400
13733,POLAND ,48818663,11,400
13734,POLAND ,48818664,11,400
13735,POLAND ,48818665,11,400
13736,POLAND ,48818666,11,400
13737,POLAND ,48818667,11,400
13738,POLAND ,48818668,11,400
13739,POLAND ,48818669,11,400
13740,POLAND ,48818840,11,400
13741,POLAND ,48818841,11,400
13742,POLAND ,48818842,11,400
13743,POLAND ,48818843,11,400
13744,POLAND ,48818844,11,400
13745,POLAND ,48818845,11,400
13746,POLAND ,48818846,11,400
13747,POLAND ,48825702,11,400
13748,POLAND ,48825750,11,400
13749,POLAND ,48825751,11,400
13750,POLAND ,48825752,11,400
13751,POLAND ,48825753,11,400
13752,POLAND ,48825754,11,400
13753,POLAND ,48825755,11,400
13754,POLAND ,48825756,11,400
13755,POLAND ,48825757,11,400
13756,POLAND ,48825759,11,400
13757,POLAND ,48825902,11,400
13758,POLAND ,48825911,11,400
13759,POLAND ,48825912,11,400
13760,POLAND ,48825913,11,400
13761,POLAND ,48825914,11,400
13762,POLAND ,48825915,11,400
13763,POLAND ,48825916,11,400
13764,POLAND ,48825917,11,400
13765,POLAND ,48833082,11,400
13766,POLAND ,48833431,11,400
13767,POLAND ,48833432,11,400
13768,POLAND ,48833433,11,400
13769,POLAND ,48833434,11,400
13770,POLAND ,48833435,11,400
13771,POLAND ,48833436,11,400
13772,POLAND ,48833437,11,400
13773,POLAND ,48833438,11,400
13774,POLAND ,48833439,11,400
13775,POLAND ,48833450,11,400
13776,POLAND ,48833451,11,400
13777,POLAND ,48833452,11,400
13778,POLAND ,48833453,11,400
13779,POLAND ,48833454,11,400
13780,POLAND ,48833456,11,400
13781,POLAND ,48833457,11,400
13782,POLAND ,48833458,11,400
13783,POLAND ,48833459,11,400
13784,POLAND ,48833511,11,400
13785,POLAND ,48833512,11,400
13786,POLAND ,48833513,11,400
13787,POLAND ,48833514,11,400
13788,POLAND ,48833515,11,400
13789,POLAND ,48833517,11,400
13790,POLAND ,48833518,11,400
13791,POLAND ,48833519,11,400
13792,POLAND ,48833530,11,400
13793,POLAND ,48833531,11,400
13794,POLAND ,48833532,11,400
13795,POLAND ,48833533,11,400
13796,POLAND ,48833534,11,400
13797,POLAND ,48833535,11,400
13798,POLAND ,48833539,11,400
13799,POLAND ,48833540,11,400
13800,POLAND ,48833541,11,400
13801,POLAND ,48833542,11,400
13802,POLAND ,48833543,11,400
13803,POLAND ,48833544,11,400
13804,POLAND ,48833545,11,400
13805,POLAND ,48833547,11,400
13806,POLAND ,48833548,11,400
13807,POLAND ,48833549,11,400
13808,POLAND ,48833560,11,400
13809,POLAND ,48833561,11,400
13810,POLAND ,48833562,11,400
13811,POLAND ,48833564,11,400
13812,POLAND ,48833565,11,400
13813,POLAND ,48833567,11,400
13814,POLAND ,48833569,11,400
13815,POLAND ,48833570,11,400
13816,POLAND ,48833571,11,400
13817,POLAND ,48833572,11,400
13818,POLAND ,48833573,11,400
13819,POLAND ,48833575,11,400
13820,POLAND ,48833576,11,400
13821,POLAND ,48833578,11,400
13822,POLAND ,48833579,11,400
13823,POLAND ,48833580,11,400
13824,POLAND ,48833581,11,400
13825,POLAND ,48833582,11,400
13826,POLAND ,48833587,11,400
13827,POLAND ,48833588,11,400
13828,POLAND ,48833589,11,400
13829,POLAND ,48833590,11,400
13830,POLAND ,48833591,11,400
13831,POLAND ,48833597,11,400
13832,POLAND ,48833598,11,400
13833,POLAND ,48833599,11,400
13834,POLAND ,48833720,11,400
13835,POLAND ,48833721,11,400
13836,POLAND ,48833722,11,400
13837,POLAND ,48833723,11,400
13838,POLAND ,48833726,11,400
13839,POLAND ,48833729,11,400
13840,POLAND ,48833730,11,400
13841,POLAND ,48833731,11,400
13842,POLAND ,48833732,11,400
13843,POLAND ,48833733,11,400
13844,POLAND ,48833761,11,400
13845,POLAND ,48833762,11,400
13846,POLAND ,48833763,11,400
13847,POLAND ,48833764,11,400
13848,POLAND ,48833765,11,400
13849,POLAND ,48833766,11,400
13850,POLAND ,48833767,11,400
13851,POLAND ,48833768,11,400
13852,POLAND ,48833769,11,400
13853,POLAND ,48833771,11,400
13854,POLAND ,48833772,11,400
13855,POLAND ,48833773,11,400
13856,POLAND ,48833774,11,400
13857,POLAND ,48833775,11,400
13858,POLAND ,48833777,11,400
13859,POLAND ,48833778,11,400
13860,POLAND ,48833781,11,400
13861,POLAND ,48833782,11,400
13862,POLAND ,48833783,11,400
13863,POLAND ,48833784,11,400
13864,POLAND ,48833788,11,400
13865,POLAND ,48833791,11,400
13866,POLAND ,48833792,11,400
13867,POLAND ,48833793,11,400
13868,POLAND ,48833794,11,400
13869,POLAND ,48833795,11,400
13870,POLAND ,48833796,11,400
13871,POLAND ,48833798,11,400
13872,POLAND ,48833799,11,400
13873,POLAND ,48846150,11,400
13874,POLAND ,48846151,11,400
13875,POLAND ,48846152,11,400
13876,POLAND ,48846153,11,400
13877,POLAND ,48846154,11,400
13878,POLAND ,48846212,11,400
13879,POLAND ,48846213,11,400
13880,POLAND ,48846214,11,400
13881,POLAND ,48846215,11,400
13882,POLAND ,48846310,11,400
13883,POLAND ,48846311,11,400
13884,POLAND ,48846312,11,400
13885,POLAND ,48846313,11,400
13886,POLAND ,48846314,11,400
13887,POLAND ,48846315,11,400
13888,POLAND ,48846316,11,400
13889,POLAND ,48846451,11,400
13890,POLAND ,48846461,11,400
13891,POLAND ,48846471,11,400
13892,POLAND ,48846472,11,400
13893,POLAND ,48846491,11,400
13894,POLAND ,48846492,11,400
13895,POLAND ,48846493,11,400
13896,POLAND ,48846494,11,400
13897,POLAND ,48846495,11,400
13898,POLAND ,48846496,11,400
13899,POLAND ,48846497,11,400
13900,POLAND ,48846498,11,400
13901,POLAND ,48846499,11,400
13902,POLAND ,48846530,11,400
13903,POLAND ,48846531,11,400
13904,POLAND ,48846532,11,400
13905,POLAND ,48846624,11,400
13906,POLAND ,48846630,11,400
13907,POLAND ,48846631,11,400
13908,POLAND ,48846632,11,400
13909,POLAND ,48846633,11,400
13910,POLAND ,48846634,11,400
13911,POLAND ,48846674,11,400
13912,POLAND ,48846712,11,400
13913,POLAND ,48846713,11,400
13914,POLAND ,48846714,11,400
13915,POLAND ,48846771,11,400
13916,POLAND ,48846772,11,400
13917,POLAND ,48846773,11,400
13918,POLAND ,48846774,11,400
13919,POLAND ,48846775,11,400
13920,POLAND ,48846776,11,400
13921,POLAND ,48846777,11,400
13922,POLAND ,48846778,11,400
13923,POLAND ,48846779,11,400
13924,POLAND ,48846800,11,400
13925,POLAND ,48846806,11,400
13926,POLAND ,48846807,11,400
13927,POLAND ,48846808,11,400
13928,POLAND ,48846809,11,400
13929,POLAND ,48846810,11,400
13930,POLAND ,48846811,11,400
13931,POLAND ,48846818,11,400
13932,POLAND ,48846819,11,400
13933,POLAND ,48846820,11,400
